lagged_diff_year_prior_v2x_elecoff,lagged_diff_year_prior_v2elembaut,lagged_v2ellocons,lagged_v2xlg_leginter,lagged_v2clslavem,lagged_v2lginvstp,lagged_diff_year_prior_v2x_neopat,lagged_v2dlconslt,lagged_is_closed_autocracy,lagged_v2x_clpriv
0.0,0.0,5,0,0.786,-1.55,0.001,-0.715,0,0.356
0.0,0.0,0,0,-2.667,0.0,0.0,-1.098,1,0.011
0.0,0.0,5,0,2.003,1.717,0.0,2.383,0,0.946
0.0,0.0,8,0,-1.349,0.625,-0.003,-0.214,1,0.263
0.0,0.0,3,0,0.474,-1.034,0.005,-0.313,0,0.481
0.0,0.0,0,0,1.622,0.0,0.034,-0.482,1,0.707
0.0,0.0,38,0,2.148,3.045,0.0,2.86,0,0.959
0.0,0.0,28,0,1.765,1.89,0.004,2.206,0,0.951
0.0,0.0,13,0,1.002,-1.49,-0.002,1.143,0,0.808
0.0,0.0,8,0,1.844,0.133,-0.006,0.265,0,0.846
0.0,0.0,17,0,2.978,3.596,0.0,3.714,0,0.96
0.0,0.0,4,0,1.543,1.317,0.006,2.851,0,0.939
0.0,0.0,13,0,2.293,1.914,-0.002,1.411,0,0.922
0.0,0.0,7,0,0.269,0.384,-0.003,0.973,0,0.74
0.0,0.09,0,0,-0.008,0.0,-0.023,-1.199,1,0.485
0.0,0.0,1,0,1.075,-0.133,-0.0099999999999998,-0.568,0,0.712
0.0,0.0,11,0,1.216,-0.674,0.0,0.538,0,0.872
0.0,0.0,2,0,-0.355,1.258,0.001,1.126,0,0.728
0.0,0.0,8,0,1.108,0.519,0.001,0.388,0,0.812
0.0,0.0,21,0,1.463,2.16,-0.002,0.797,0,0.953
0.0,0.0,36,0,1.97,0.693,0.0,1.71,0,0.957
0.0,0.0,15,0,0.677,1.221,0.002,2.281,0,0.708
0.0,-0.1060000000000003,9,0,1.041,0.829,0.006,2.281,0,0.709
0.0,0.0,15,0,1.226,1.17,0.004,0.304,0,0.403
0.0,0.0,1,0,1.069,1.428,0.009,0.962,0,0.552
0.0,0.0,28,0,2.156,1.401,-0.0059999999999999,1.481,0,0.939
0.0,0.0,18,0,1.427,2.363,-0.001,1.115,0,0.81
0.0,0.0,17,0,1.105,1.959,0.0,2.564,0,0.939
0.0,0.0,2,0,1.524,0.696,0.003,1.637,0,0.801
0.0,0.0,22,0,1.222,0.95,0.0,1.698,0,0.905
0.0,0.0,39,0,1.882,2.482,-0.001,1.47,0,0.935
0.0,0.0,2,0,1.287,0.517,0.001,0.691,1,0.601
0.0,0.0,9,0,0.867,-0.836,0.0,-0.93,0,0.714
0.0,0.249,24,0,1.027,1.562,-0.001,1.68,0,0.619
0.0,0.0,3,0,1.103,0.068,-0.007,0.622,0,0.638
0.0,0.0,7,0,-0.728,1.187,0.002,1.086,1,0.537
0.0,-0.1600000000000001,9,0,1.048,-0.318,0.0,0.394,0,0.687
0.0,0.0,5,0,-0.916,-0.488,0.0,-0.42,1,0.146
0.0,0.0,6,0,2.405,0.59,-0.02,1.58,0,0.937
0.0,-0.015,17,0,1.571,0.408,-0.001,1.379,0,0.757
0.0,0.0,2,0,1.462,0.657,0.0,0.487,0,0.83
0.0,0.0,1,0,1.977,1.556,0.0,2.488,0,0.89
0.0,0.0,0,0,-0.53,-0.08,0.0,-1.676,1,0.213
0.0,0.0,8,0,2.285,2.007,-0.0019999999999999,2.201,0,0.951
0.0,0.0,15,0,2.059,2.166,0.0,2.963,0,0.948
-1.0,-0.251,0,1,0.094,0.0,0.156,-1.149,0,0.56
0.0,0.0,10,0,0.985,0.945,0.008,1.237,0,0.829
0.0,0.0,9,0,0.575,-0.741,-0.003,1.311,0,0.603
0.0,0.3139999999999998,9,0,0.592,1.553,-0.271,0.72,0,0.582
0.0,0.0,9,0,0.678,0.162,0.0,1.559,0,0.792
1.0,-0.0889999999999999,2,0,-0.695,-1.744,0.002,0.619,0,0.56
0.0,0.0,13,0,1.841,1.693,0.0,3.385,0,0.881
0.0,-0.046,25,0,0.593,-0.293,0.002,1.375,0,0.77
0.0,0.056,8,0,1.223,1.119,-0.0299999999999999,0.274,0,0.829
0.0,0.0,18,0,1.62,1.017,-0.003,1.694,0,0.929
0.0,0.0,5,0,2.222,0.724,-0.008,1.175,0,0.892
0.0,0.0,6,0,1.778,0.932,0.005,0.447,1,0.618
0.0,0.0,5,0,1.523,-0.169,0.0,0.757,0,0.76
0.0,-0.1220000000000001,5,0,0.432,0.475,0.0,1.571,0,0.85
0.0,0.034,1,0,1.278,2.083,0.007,1.923,0,0.807
0.0,0.0,19,0,1.842,3.06,0.0,2.614,0,0.937
0.0,0.0,37,0,0.973,2.007,-0.0009999999999999992,2.064,0,0.95
0.0,0.0,5,0,1.548,-0.478,0.006,0.718,0,0.817
-0.5,-0.051,0,1,0.702,0.0,0.008,1.446,0,0.684
0.0,0.0,3,0,1.633,1.723,0.003,1.051,0,0.804
0.0,0.0,12,0,-2.412,-2.396,-0.001,-2.962,1,0.001
0.0,-0.0669999999999999,7,0,1.66,0.597,0.0549999999999999,-0.059,0,0.871
0.0,0.0,17,0,2.17,2.84,0.0,4.238,0,0.967
0.0,0.0,3,0,-0.62,-0.849,0.0,-0.747,1,0.468
0.0,0.061,2,0,0.358,-0.95,-0.0409999999999999,0.881,0,0.528
0.0,0.0,10,0,1.656,0.645,-0.005,2.206,0,0.903
0.0,0.0,12,0,1.028,0.596,0.0,0.91,0,0.822
0.0,0.0,5,0,1.673,1.241,-0.0299999999999999,1.407,0,0.892
0.0,0.0,5,0,1.222,1.18,0.0,1.31,0,0.832
0.0,0.0,7,0,0.808,1.389,0.004,1.692,0,0.831
0.0,0.0,18,0,1.887,1.701,0.0,1.046,0,0.93
0.0,0.0,12,0,2.025,2.183,0.0,2.585,0,0.961
0.0,0.0,0,0,-1.343,-2.022,0.005,-0.301,1,0.364
0.0,0.0,4,0,-0.639,-1.062,0.0,0.339,0,0.382
0.0,0.0,16,0,1.296,0.538,-0.019,0.673,0,0.883
0.0,-0.002,5,0,0.732,-0.727,0.013,-0.041,0,0.74
0.0,0.0079999999999998,2,0,1.596,-1.02,-0.015,0.518,0,0.617
0.0,0.0,0,0,-0.557,-1.886,0.0,-0.019,1,0.124
0.0,0.0,2,0,0.578,1.228,0.0,2.136,0,0.846
0.0,0.0,8,0,1.756,2.011,0.005,1.195,0,0.93
0.0,0.0,2,0,1.582,-0.294,0.0,1.158,0,0.807
0.0,0.0,15,0,0.75,0.639,0.0,1.184,0,0.739
0.0,0.0,4,0,1.733,1.338,-0.003,1.189,0,0.933
0.0,0.0,6,0,1.72,2.224,-0.035,2.152,0,0.945
0.0,0.0,1,0,1.464,0.618,0.005,0.836,0,0.776
0.0,0.0,0,0,-0.429,1.303,-0.001,-0.531,1,0.133
0.0,0.0,24,0,0.909,0.793,0.01,2.144,0,0.852
0.0,0.0,8,0,1.566,1.476,0.0799999999999999,1.249,0,0.915
0.0,0.0,12,0,2.051,1.371,-0.0009999999999999974,2.219,0,0.964
0.0,0.0,18,0,1.368,-0.669,0.009,-0.146,0,0.619
0.0,0.0,1,0,-1.292,-1.139,0.002,-1.038,0,0.095
0.0,0.0,4,0,1.134,1.613,0.0,0.914,0,0.88
0.0,0.0,34,0,2.203,2.457,0.0,2.592,0,0.97
0.0,0.0,30,0,2.45,2.645,0.0,3.418,0,0.923
0.0,0.0,9,0,0.964,-1.837,0.0,-1.136,0,0.283
0.0,0.1989999999999998,13,0,1.8,1.113,0.031,1.139,0,0.943
0.0,0.0,7,0,0.953,-1.777,0.0,-1.243,0,0.433
0.0,0.0,12,0,0.786,2.184,0.0,1.421,0,0.747
0.0,0.0,1,0,0.254,1.13,0.0349999999999999,2.017,0,0.832
0.0,0.0,3,0,1.255,-1.136,0.0,-1.36,0,0.643
0.0,0.0809999999999999,2,0,1.482,0.17,-0.002,0.254,0,0.846
0.0,0.0,9,0,1.556,-0.437,-0.007,1.168,0,0.824
0.0,0.0,19,0,1.49,1.34,0.001,1.243,0,0.872
0.0,0.0,12,0,1.754,-1.081,0.0,0.575,0,0.448
0.0,0.0,7,0,1.582,-0.285,0.002,0.7,0,0.708
0.0,0.0,8,0,0.463,-2.695,0.006,-0.843,0,0.099
0.0,0.0,4,0,1.468,1.172,0.0,0.748,0,0.723
0.0,0.0,8,0,1.208,0.783,0.008,1.208,0,0.925
0.0,0.0,1,0,-1.319,-0.805,0.0,0.246,1,0.303
0.0,0.0,28,0,1.309,2.516,0.0,2.175,0,0.905
0.0,0.0,55,0,1.358,3.034,-0.006,2.449,0,0.929
0.0,0.0,6,0,2.376,1.925,0.0,2.793,0,0.927
0.0,0.0,8,0,-1.976,-2.667,-0.001,-1.154,0,0.116
0.0,0.0,12,0,2.085,-2.568,0.005,-0.917,0,0.784
0.0,0.0,13,0,1.051,-0.855,0.006,1.128,1,0.524
0.0,0.0,4,0,0.157,-0.488,0.0,-0.059,0,0.3
0.0,0.0,22,0,0.695,1.422,0.0909999999999999,1.713,0,0.778
0.0,0.3169999999999999,10,0,1.695,-0.328,-0.0629999999999999,1.204,0,0.698
0.0,0.0,2,0,0.374,1.167,0.0,1.363,0,0.476
0.0,0.0,25,0,0.986,1.437,0.001,0.43,0,0.862
0.0,0.0,3,0,1.539,-0.496,0.0,1.091,0,0.55
1.0,0.0,2,0,0.262,-1.827,0.007,-0.584,0,0.588
0.0,0.0,14,0,1.386,1.237,-0.002,0.353,0,0.936
0.0,0.0,7,0,1.687,-1.353,-0.006,-0.193,0,0.886
0.0,0.0,43,0,2.381,2.382,0.0,1.881,0,0.931
0.0,0.0,20,0,2.015,1.946,0.000999999999999994,2.818,0,0.942
0.0,0.0,8,0,1.039,-1.907,-0.001,-1.058,0,0.592
0.0,-0.054,1,0,1.064,-0.939,0.037,-0.244,0,0.763
0.0,0.0,13,0,1.153,1.22,0.001,1.788,0,0.92
0.0,0.0,7,0,1.146,-2.663,0.0,-1.23,0,0.765
0.0,0.0,21,0,1.721,2.246,0.001,2.386,0,0.952
0.0,0.0,5,0,1.831,2.29,0.0,2.12,0,0.918
0.0,0.0,1,0,1.461,0.752,-0.006,1.804,0,0.617
0.0,-0.254,7,0,1.219,-0.824,0.067,0.866,0,0.831
0.0,0.0,6,0,2.313,-0.745,0.002,0.858,0,0.87
0.0,0.0,11,0,1.824,1.538,-0.001,2.08,0,0.899
0.0,0.0,18,0,0.579,1.349,-0.001,2.695,0,0.935
0.0,0.0,19,0,2.012,1.378,0.034,1.846,0,0.911
0.0,0.0,4,0,1.776,0.637,-0.001,1.324,0,0.835
0.0,0.5670000000000001,1,0,-0.901,0.0,-0.009,-0.875,1,0.165
0.0,0.12,2,0,1.137,-0.538,0.017,0.645,0,0.452
0.0,0.0,6,0,0.713,-1.302,0.0,-0.053,0,0.606
0.0,0.0,11,0,1.009,-0.571,0.0,0.327,0,0.851
0.0,0.0,32,0,2.316,1.766,-0.0019999999999999,1.783,0,0.947
0.0,0.0,6,0,1.653,1.86,-0.006,2.442,0,0.919
0.0,0.0,2,0,0.431,1.358,0.003,0.004,0,0.457
0.0,0.0,3,0,0.334,-1.706,0.001,-0.569,0,0.64
0.0,0.0,6,0,2.458,3.218,-0.0019999999999999,2.011,0,0.959
0.0,0.0,0,0,-0.354,-1.271,-0.005,0.648,1,0.207
0.0,0.0,20,0,0.951,1.236,-0.007,0.757,0,0.815
0.0,0.0,4,0,0.509,1.565,0.0199999999999999,0.495,0,0.583
0.0,0.0,16,0,2.395,1.904,-0.0029999999999999,2.284,0,0.937
0.0,0.0,5,0,1.889,1.161,-0.085,1.058,0,0.942
0.0,0.0,4,0,1.361,-0.89,0.0,-0.378,1,0.196
0.0,0.0,9,0,1.123,1.122,0.0,2.36,0,0.855
0.0,0.0,16,0,1.609,1.93,0.002,2.079,0,0.947
0.0,-0.591,1,0,0.166,-0.293,0.005,0.706,0,0.382
0.0,0.0,25,0,2.788,3.247,0.0,2.512,0,0.952
0.0,0.0469999999999999,7,0,0.138,-1.321,-0.002,-0.371,0,0.435
0.0,-0.0559999999999999,12,0,1.024,-0.876,0.001,1.503,0,0.863
0.0,0.0,12,0,1.945,-0.517,0.0169999999999999,0.319,0,0.879
0.0,0.0,13,0,0.298,-0.591,-0.001,-0.125,0,0.479
0.0,0.2059999999999999,9,0,0.655,0.078,-0.0429999999999999,1.748,0,0.816
0.0,0.0,5,0,0.754,-1.55,0.008,-0.715,0,0.345
0.0,0.0,0,0,-2.667,0.0,0.0,-1.098,1,0.01
0.0,0.0,5,0,2.46,1.86,-0.005,2.447,0,0.946
0.0,0.0,8,0,-1.349,0.625,0.01,-0.214,1,0.263
0.0,-0.102,4,0,0.474,-1.034,0.001,-0.313,0,0.487
0.0,0.0,0,0,1.622,0.0,0.0989999999999999,0.36,1,0.708
0.0,0.0,38,0,2.148,3.045,0.0,2.86,0,0.959
0.0,0.0,28,0,1.765,1.89,0.0,2.161,0,0.951
0.0,0.557,13,0,1.002,-1.331,-0.001,1.9,0,0.822
0.0,0.141,8,0,1.844,0.166,0.003,0.371,0,0.846
0.0,0.0,17,0,2.978,3.596,0.0,3.714,0,0.96
0.0,0.0,4,0,1.543,1.317,-0.017,2.851,0,0.936
0.0,0.0,13,0,2.293,1.914,0.003,1.926,0,0.925
0.0,-0.016,7,0,0.269,0.384,-0.002,0.973,0,0.739
0.5,0.857,0,0,-0.008,0.0,-0.029,-0.619,0,0.604
0.0,-0.242,1,0,0.911,-0.196,0.004,-0.568,0,0.714
0.0,0.0,11,0,1.216,-0.674,0.011,0.465,0,0.893
0.0,0.0,3,0,-0.355,1.258,0.05,1.126,0,0.729
0.0,0.0,8,0,1.524,-0.477,0.0469999999999999,1.837,0,0.841
0.0,-0.1429999999999998,23,0,1.326,0.767,0.0849999999999999,0.315,0,0.945
0.0,0.0,36,0,1.97,0.693,-0.000999999999999994,1.71,0,0.955
0.0,0.0,15,0,0.677,1.221,0.001,2.2,0,0.708
0.0,-0.1109999999999997,9,0,1.041,0.829,-0.024,2.281,0,0.711
0.0,0.2140000000000002,15,0,1.226,1.17,0.003,0.336,0,0.418
0.0,-0.1089999999999998,2,0,1.069,1.5,0.019,0.962,0,0.564
0.0,0.0,28,0,2.156,1.401,-0.001,1.718,0,0.939
0.0,0.0,18,0,1.427,2.363,0.0049999999999999,1.115,0,0.809
0.0,0.0,17,0,1.105,1.959,-0.007,2.564,0,0.939
0.0,0.693,2,0,1.524,0.723,-0.002,1.421,0,0.79
0.0,0.0,22,0,1.222,1.037,0.004,1.698,0,0.905
0.0,0.0,39,0,1.882,2.482,0.002,1.47,0,0.935
0.0,0.157,3,0,1.393,0.517,0.0,0.751,1,0.611
0.0,0.0,9,0,0.867,-0.836,0.0,-0.93,0,0.704
0.0,0.0,24,0,1.044,2.018,-0.1929999999999999,1.887,0,0.66
0.0,0.2209999999999999,4,0,1.103,0.068,0.0,0.507,0,0.668
0.0,0.0,7,0,-0.728,1.187,0.0,1.086,1,0.537
0.0,0.9200000000000002,10,0,1.048,0.778,-0.17,1.455,0,0.704
0.0,0.0,5,0,-0.916,-0.488,-0.002,-0.42,1,0.156
0.0,0.0,7,0,2.405,0.59,-0.003,1.58,0,0.94
0.0,-0.011,17,0,1.229,0.369,0.001,1.271,0,0.762
0.0,0.0,2,0,1.655,0.818,-0.021,0.685,0,0.879
0.0,0.062,1,0,1.977,1.556,0.036,2.488,0,0.89
0.0,0.0,0,0,-0.53,-0.08,-0.011,-1.524,1,0.213
0.0,0.0,8,0,2.285,2.007,-0.005,2.258,0,0.951
0.0,0.0,15,0,2.059,2.166,-0.005,2.963,0,0.948
0.0,0.282,0,0,0.094,-1.944,0.049,-1.149,1,0.56
0.0,0.0,10,0,0.985,0.886,0.023,0.771,0,0.851
0.0,0.0,9,0,0.575,-0.741,-0.001,1.311,0,0.603
0.0,-0.0679999999999998,9,0,0.592,1.553,-0.032,0.72,0,0.562
0.0,0.0,9,0,0.617,0.162,0.0,1.559,0,0.798
0.0,-0.295,2,0,-0.695,-2.149,0.0099999999999998,0.863,0,0.56
0.0,0.0,14,0,2.151,1.942,-0.0139999999999999,3.385,0,0.89
0.0,0.0,25,0,0.593,-0.293,-0.005,1.375,0,0.779
0.0,0.91,9,0,1.126,1.907,-0.022,1.647,0,0.873
0.0,0.0,18,0,1.62,1.017,-0.0169999999999999,1.437,0,0.929
0.0,0.0,5,0,2.222,0.724,0.001,1.175,0,0.892
0.0,0.0,6,0,1.778,1.143,-0.011,0.447,1,0.592
0.0,0.0,5,0,1.523,-0.169,-0.0129999999999999,0.757,0,0.799
0.0,-0.0749999999999999,5,0,0.432,0.475,0.003,1.571,0,0.859
0.0,0.0,1,0,1.226,2.083,0.018,1.679,0,0.811
0.0,0.0,20,0,1.842,3.06,0.0,2.614,0,0.934
0.0,0.3939999999999997,37,0,0.973,2.007,0.0,2.064,0,0.95
0.0,-0.2049999999999999,5,0,1.548,-0.478,0.005,0.666,0,0.812
-0.5,-0.936,0,0,0.702,0.0,0.07,1.813,1,0.737
0.0,0.2440000000000001,3,0,1.633,1.819,-0.015,1.051,0,0.8
0.0,0.0,12,0,-2.412,-2.396,0.0,-2.962,1,0.001
0.0,-0.0610000000000001,7,0,1.66,0.597,0.026,-0.063,0,0.855
0.0,0.0,17,0,2.17,2.84,-0.0009999999999999992,4.238,0,0.967
0.0,0.0,3,0,-0.62,-0.849,0.0,-0.747,1,0.468
0.0,0.356,2,0,0.358,-0.765,-0.044,0.745,0,0.537
0.0,0.0,10,0,1.656,0.645,0.006,2.206,0,0.903
0.0,0.0849999999999999,12,0,1.078,0.596,0.02,0.495,0,0.816
0.0,0.0,5,0,1.673,1.241,0.0,1.449,0,0.892
0.0,0.2160000000000002,5,0,1.222,1.18,0.001,1.31,0,0.85
0.0,0.6529999999999999,8,0,0.808,1.316,-0.061,1.692,0,0.85
0.0,0.0,18,0,1.887,1.701,-0.003,1.192,0,0.93
0.0,0.0,12,0,2.025,2.183,0.001,2.585,0,0.961
0.0,0.0,0,0,-1.343,-2.022,-0.007,-0.301,1,0.376
0.0,0.0,4,0,-0.639,-1.062,0.0,0.339,0,0.37
0.0,0.0,16,0,1.296,0.538,-0.0219999999999999,0.673,0,0.892
0.0,0.0,5,0,0.732,-0.727,0.014,-0.041,0,0.756
0.0,-0.0219999999999999,2,0,1.895,-0.972,0.001,0.473,0,0.619
0.0,0.0,0,0,-0.534,-1.886,-0.001,-0.019,1,0.133
0.0,0.0,2,0,0.578,1.228,-0.004,2.157,0,0.852
0.0,0.0,8,0,1.756,2.011,0.0199999999999999,1.195,0,0.93
0.0,0.0,2,0,1.582,-0.499,0.0,1.158,0,0.844
0.0,0.0,15,0,0.75,0.639,0.0,1.451,0,0.747
0.0,0.0,5,0,1.733,1.338,-0.004,1.364,0,0.937
0.0,0.0,6,0,1.72,2.401,0.0,2.388,0,0.945
0.0,0.0,2,0,1.464,0.618,0.004,0.758,0,0.746
0.0,0.0,0,0,-0.328,1.303,0.002,-0.531,1,0.216
0.0,0.0,24,0,1.026,0.793,0.001,2.298,0,0.885
0.0,0.0,8,0,1.566,1.476,0.005,1.249,0,0.915
0.0,0.0,0,0,-0.107,-0.09,0.001,-0.192,1,0.305
0.0,0.0,12,0,2.051,1.371,0.0,2.106,0,0.964
0.0,0.1540000000000001,19,0,1.982,-0.743,0.023,-0.146,0,0.67
0.0,0.0,2,0,-1.205,-1.139,0.003,-1.038,0,0.102
0.0,0.0,5,0,1.134,1.445,0.01,1.166,0,0.878
0.0,0.0,35,0,2.203,2.55,0.0,2.592,0,0.97
0.0,0.0,30,0,2.45,2.645,0.0,3.418,0,0.919
0.0,0.0,9,0,0.964,-1.837,0.0,-1.524,0,0.287
0.0,0.1980000000000001,14,0,1.8,1.113,0.0089999999999999,1.139,0,0.943
0.0,-0.3850000000000002,9,0,0.958,-1.777,0.001,-1.243,0,0.422
0.015,0.0,13,0,0.786,2.37,0.0,1.391,0,0.739
0.0,-0.0589999999999999,1,0,0.254,1.171,0.021,2.034,0,0.832
0.0,0.0,3,0,1.255,-1.136,0.0,-1.36,0,0.643
0.0,0.0,2,0,1.914,0.17,-0.002,0.476,0,0.863
0.0,0.291,9,0,1.661,-0.437,-0.003,1.21,0,0.849
0.0,0.0,20,0,1.49,1.34,0.0069999999999999,0.757,0,0.872
0.0,0.0,12,0,1.546,-1.081,-0.044,0.575,0,0.432
0.0,-0.0589999999999999,7,0,1.486,-0.378,0.084,0.542,0,0.682
0.0,0.0,8,0,0.463,-2.695,0.001,-0.843,0,0.095
0.0,0.034,4,0,1.468,1.172,0.003,0.791,0,0.719
0.0,-0.775,8,0,1.208,0.58,0.1099999999999999,0.678,0,0.882
0.0,0.0,1,0,-1.319,-0.805,0.0,0.246,1,0.313
0.0,0.0,29,0,1.309,2.516,0.0019999999999999,2.175,0,0.905
0.0,0.0,56,0,1.358,3.034,0.0,2.449,0,0.926
0.0,0.0,6,0,2.376,1.925,0.001,2.741,0,0.927
-0.025,0.0,9,0,-1.976,-2.541,-0.003,-1.154,0,0.116
0.0,-0.1159999999999999,13,0,2.085,-2.498,0.0,-1.089,0,0.795
0.0,0.0,13,0,1.051,-0.855,-0.004,1.128,1,0.524
0.0,0.0,4,0,0.157,-0.488,0.0,-0.059,0,0.284
0.0,-0.2559999999999998,22,0,0.695,1.422,0.004,1.713,0,0.764
0.0,0.4720000000000001,10,0,1.695,-0.328,-0.048,1.302,0,0.73
0.0,0.0,2,0,0.374,1.167,0.002,1.563,0,0.476
0.0,0.0,25,0,0.986,1.437,0.0,0.43,0,0.876
0.0,0.0,3,0,1.539,-0.496,0.0,1.202,0,0.55
0.0,0.0,2,0,0.262,-1.827,0.0,-0.584,0,0.588
0.0,0.0,15,0,1.386,1.036,0.001,0.353,0,0.936
0.0,0.0,7,0,1.687,-1.353,0.0,-0.193,0,0.886
0.0,0.0,43,0,2.381,2.382,-0.001,1.881,0,0.931
0.0,0.0,20,0,2.015,1.946,0.004,2.818,0,0.942
0.0,0.0,8,0,1.039,-1.907,0.001,-1.111,0,0.592
0.0,0.0,1,0,1.064,-0.939,0.0,-0.304,0,0.775
0.0,0.0,13,0,1.153,1.22,0.0,1.788,0,0.92
0.0,0.0,7,0,1.146,-2.663,-0.002,-1.23,0,0.755
0.0,0.0,21,0,1.721,2.246,0.0,2.386,0,0.952
0.0,0.0,6,0,1.831,2.29,0.001,2.247,0,0.918
0.0,0.0,1,0,1.461,0.752,0.004,1.804,0,0.617
0.0,0.0,7,0,1.219,-0.824,0.0,0.866,0,0.831
0.0,0.0,6,0,2.313,-0.745,0.002,0.858,0,0.87
0.0,0.0,11,0,1.824,1.538,0.0,2.154,0,0.899
0.0,0.0,18,0,0.579,1.444,-0.003,2.499,0,0.935
0.0,0.0,19,0,2.012,1.378,-0.001,1.846,0,0.9
0.0,0.0,4,0,1.776,0.637,-0.013,1.391,0,0.827
0.75,0.475,1,0,-0.529,-0.081,-0.1769999999999999,0.426,0,0.225
0.0379999999999999,-0.2969999999999999,2,0,1.137,-0.538,0.02,0.523,0,0.45
0.0,0.0,6,0,0.713,-1.302,0.0,-0.053,0,0.606
0.0,0.0,11,0,1.009,-0.571,-0.001,0.327,0,0.851
0.0,0.0,33,0,2.316,1.683,-0.002,1.783,0,0.947
0.0,0.3640000000000001,7,0,1.653,1.86,-0.0029999999999999,2.391,0,0.919
0.0,0.0,4,0,0.431,1.358,0.004,-0.401,0,0.457
0.0,0.0,4,0,0.334,-1.706,-0.001,-0.569,0,0.64
0.0,0.0,6,0,2.458,3.218,0.0,1.85,0,0.959
0.0,0.0,0,0,-0.354,-1.271,0.0,0.713,1,0.207
0.0,0.0,20,0,0.951,1.256,-0.023,0.974,0,0.82
0.0,0.2639999999999999,4,0,0.509,1.565,-0.0459999999999999,0.495,0,0.583
0.0,0.0,16,0,2.395,1.904,-0.001,2.284,0,0.936
0.0,0.0,6,0,1.889,1.068,-0.005,0.965,0,0.942
0.0,0.0,4,0,1.361,-0.89,0.0,-0.378,1,0.209
0.0,0.0,10,0,1.123,1.122,0.001,2.36,0,0.855
0.0,0.0,16,0,1.609,1.878,0.009,1.917,0,0.947
0.0,0.0,2,0,0.166,-0.293,0.001,0.706,0,0.382
0.0,0.0,26,0,2.788,3.247,0.0,2.919,0,0.952
0.0,0.0,7,0,0.138,-1.321,0.0,-0.371,0,0.435
0.0,0.0,12,0,1.024,-1.514,0.007,1.503,0,0.863
0.0,0.0,12,0,1.945,-0.517,0.0,0.319,0,0.879
-1.0,1.66,2,1,0.298,0.0,-0.1419999999999999,1.511,0,0.46
0.0,0.0,9,0,0.655,0.078,0.0,1.635,0,0.832
0.0,0.0,5,0,0.754,-1.55,0.0,-0.715,0,0.345
0.0,0.0,0,0,-2.667,0.0,-0.001,-1.098,1,0.01
0.0,0.0,6,0,2.46,1.86,0.001,2.447,0,0.95
0.0,0.0,8,0,-1.299,0.625,0.004,-0.114,1,0.269
0.0,0.1090000000000001,4,0,0.474,-1.034,-0.004,-0.286,0,0.479
0.0,0.0,0,0,1.622,0.0,0.0,0.36,1,0.708
0.0,0.0,39,0,2.148,3.045,-0.0009999999999999974,2.594,0,0.959
0.0,0.0,28,0,1.765,1.89,-0.001,2.221,0,0.951
0.0,0.0,14,0,1.002,-1.331,0.0,1.9,0,0.822
0.0,0.0,8,0,1.844,0.166,0.0,0.371,0,0.86
0.0,0.0,17,0,2.978,3.596,0.0,3.714,0,0.96
0.0,0.0,4,0,1.543,1.317,0.0,2.851,0,0.936
0.0,0.0,13,0,2.293,1.914,-0.007,2.177,0,0.925
0.0,0.0,8,0,0.269,0.384,-0.002,0.973,0,0.739
0.0,-0.0329999999999999,0,0,-0.008,0.0,-0.012,-0.752,0,0.615
0.0,0.0,1,0,0.911,-0.196,0.001,-0.568,0,0.714
0.0,0.0,12,0,1.216,-0.674,0.0,0.465,0,0.901
0.0,-0.6960000000000001,4,0,-0.355,1.258,0.021,1.126,0,0.729
0.0,0.0,8,0,1.524,-0.477,-0.011,1.629,0,0.866
0.0,-0.3410000000000002,23,0,1.326,0.695,0.061,0.61,0,0.923
0.0,0.0,36,0,1.97,0.693,0.0019999999999999,1.778,0,0.955
0.0,0.0,15,0,0.677,1.221,0.002,2.2,0,0.708
0.0,0.0,9,0,1.041,0.829,0.007,2.281,0,0.713
0.0,0.0,15,0,1.226,1.17,0.0,0.336,0,0.407
0.0,0.0,2,0,1.069,1.5,0.008,0.962,0,0.564
0.0,0.0,29,0,2.156,1.401,-0.002,1.718,0,0.939
0.0,0.0,18,0,1.427,2.363,0.0,1.115,0,0.809
0.0,0.0,17,0,1.105,2.116,-0.022,2.564,0,0.939
0.0,-0.0799999999999998,3,0,1.524,0.826,-0.0149999999999999,1.469,0,0.781
0.0,-0.27,23,0,1.222,1.037,0.0,1.698,0,0.905
0.0,0.0,39,0,1.882,2.482,0.0,1.47,0,0.935
0.0,0.45,3,0,1.393,0.517,-0.022,0.919,1,0.618
0.0,0.0,9,0,0.867,-0.836,0.002,-0.93,0,0.686
0.0,-0.074,24,0,1.044,2.018,0.004,1.887,0,0.66
0.0,-0.3329999999999999,4,0,1.103,0.376,-0.015,0.507,0,0.684
0.0,0.0,7,0,-0.728,1.187,0.004,1.086,1,0.537
0.0,0.0589999999999999,10,0,1.048,1.331,-0.032,1.792,0,0.724
0.0,0.0,6,0,-0.916,-0.488,0.0,-0.42,1,0.156
0.0,0.0,8,0,2.405,0.59,-0.0119999999999999,1.724,0,0.946
0.0,0.0,17,0,1.229,0.369,-0.002,1.078,0,0.756
0.0,0.163,2,0,1.655,0.818,0.007,0.685,0,0.879
0.0,0.0,2,0,1.977,1.556,0.0,2.488,0,0.89
0.0,1.4489999999999998,0,1,0.233,0.0,-0.304,0.47,1,0.25
